Channel:,Lum, Red, Green, Blue
3218, 0, 0, 2, 1
3219, 1, 0, 2, 0
3220, 0, 0, 3, 0
3221, 1, 1, 3, 2
3222, 1, 0, 1, 1
3223, 2, 0, 0, 1
3224, 1, 0, 0, 3
3225, 1, 0, 2, 3
3226, 1, 1, 1, 2
3227, 2, 1, 3, 2
3228, 3, 0, 2, 1
3229, 1, 3, 2, 1
3230, 1, 1, 1, 2
3231, 0, 1, 1, 2
3232, 2, 0, 1, 1
3233, 2, 2, 1, 1
3234, 2, 1, 3, 3
3235, 2, 0, 1, 1
3236, 2, 1, 0, 0
3237, 1, 2, 1, 0
3238, 1, 2, 3, 2
3239, 2, 0, 1, 0
3240, 2, 0, 0, 3
3241, 2, 0, 2, 4
3242, 2, 3, 0, 2
3243, 0, 0, 0, 3
3244, 1, 1, 0, 1
3245, 1, 1, 2, 1
3246, 1, 1, 0, 4
3247, 2, 1, 1, 1
3248, 0, 1, 4, 3
3249, 0, 1, 0, 1
3250, 1, 1, 1, 3
3251, 1, 0, 2, 0
3252, 0, 1, 2, 1
3253, 5, 1, 0, 1
3254, 3, 0, 2, 1
3255, 1, 0, 2, 2
3256, 0, 2, 1, 2
3257, 3, 1, 2, 1
3258, 1, 1, 2, 2
3259, 1, 1, 0, 0
3260, 1, 1, 1, 1
3261, 2, 1, 0, 2
3262, 2, 0, 5, 5
3263, 1, 0, 0, 0
3264, 0, 2, 2, 2
3265, 1, 1, 0, 2
3266, 0, 3, 3, 1
3267, 0, 2, 1, 0
3268, 0, 3, 1, 2
3269, 1, 0, 1, 3
3270, 2, 3, 1, 2
3271, 0, 1, 1, 2
3272, 0, 2, 1, 5
3273, 2, 1, 1, 0
3274, 3, 1, 1, 2
3275, 1, 0, 2, 1
3276, 2, 0, 1, 1
3277, 1, 1, 2, 0
3278, 2, 1, 2, 1
3279, 1, 1, 0, 1
3280, 3, 0, 2, 0
3281, 1, 2, 2, 4
3282, 1, 0, 2, 1
3283, 1, 0, 1, 0
3284, 1, 1, 0, 0
3285, 0, 0, 2, 2
3286, 1, 0, 1, 3
3287, 0, 0, 0, 2
3288, 0, 3, 0, 2
3289, 2, 0, 2, 0
3290, 3, 1, 1, 2
3291, 3, 0, 1, 0
3292, 2, 1, 3, 3
3293, 3, 2, 1, 0
3294, 1, 0, 1, 0
3295, 2, 0, 1, 0
3296, 3, 0, 0, 2
3297, 1, 1, 2, 0
3298, 1, 1, 0, 0
3299, 0, 1, 1, 0
3300, 1, 0, 1, 0
3301, 1, 0, 2, 0
3302, 2, 1, 0, 2
3303, 1, 0, 1, 3
3304, 0, 0, 3, 3
3305, 1, 2, 2, 1
3306, 1, 2, 3, 0
3307, 0, 0, 4, 0
3308, 5, 1, 1, 1
3309, 2, 1, 1, 1
3310, 0, 0, 1, 3
3311, 2, 0, 0, 1
3312, 0, 0, 1, 1
3313, 0, 0, 2, 0
3314, 1, 1, 2, 0
3315, 6, 1, 1, 0
3316, 1, 0, 0, 1
3317, 2, 1, 1, 0
3318, 1, 0, 3, 1
3319, 0, 3, 1, 0
3320, 2, 2, 4, 0
3321, 1, 0, 0, 3
3322, 2, 1, 0, 4
3323, 1, 0, 0, 2
3324, 2, 0, 1, 3
3325, 0, 2, 1, 1
3326, 0, 0, 0, 3
3327, 1, 0, 0, 1
3328, 4, 3, 2, 2
3329, 0, 1, 1, 1
3330, 2, 0, 2, 0
3331, 2, 0, 0, 2
3332, 2, 0, 0, 2
3333, 2, 1, 1, 1
3334, 3, 1, 3, 0
3335, 0, 0, 2, 1
3336, 1, 2, 0, 4
3337, 0, 1, 2, 0
3338, 2, 2, 2, 1
3339, 2, 0, 1, 2
3340, 3, 0, 0, 2
3341, 2, 0, 2, 0
3342, 0, 2, 1, 1
3343, 1, 0, 0, 2
3344, 3, 1, 1, 1
3345, 2, 0, 0, 0
3346, 0, 0, 1, 1
3347, 1, 0, 1, 2
3348, 0, 0, 1, 2
3349, 0, 0, 1, 3
3350, 2, 0, 2, 1
3351, 1, 0, 1, 2
3352, 0, 0, 0, 1
3353, 1, 1, 0, 1
3354, 1, 0, 0, 4
3355, 2, 0, 2, 1
3356, 0, 4, 0, 4
3357, 3, 1, 1, 2
3358, 0, 1, 1, 1
3359, 1, 0, 2, 4
3360, 1, 0, 0, 1
3361, 0, 0, 0, 0
3362, 1, 2, 1, 0
3363, 0, 1, 0, 0
3364, 1, 0, 1, 0
3365, 1, 0, 1, 2
3366, 1, 0, 2, 2
3367, 3, 1, 0, 2
3368, 1, 1, 1, 0
3369, 0, 1, 2, 3
3370, 1, 1, 2, 1
3371, 2, 2, 0, 0
3372, 0, 1, 1, 1
3373, 2, 0, 0, 2
3374, 1, 2, 0, 2
3375, 1, 2, 0, 1
3376, 1, 0, 0, 2
3377, 1, 1, 0, 0
3378, 2, 1, 0, 1
3379, 4, 1, 0, 2
3380, 1, 1, 0, 0
3381, 0, 0, 3, 2
3382, 1, 0, 0, 2
3383, 2, 1, 1, 1
3384, 0, 1, 2, 1
3385, 2, 1, 1, 0
3386, 3, 2, 1, 2
3387, 1, 1, 0, 0
3388, 1, 2, 1, 0
3389, 3, 1, 2, 0
3390, 0, 0, 1, 4
3391, 2, 1, 0, 2
3392, 3, 1, 4, 1
3393, 2, 1, 2, 5
3394, 2, 2, 1, 1
3395, 0, 1, 1, 1
3396, 1, 1, 2, 0
3397, 2, 1, 1, 1
3398, 0, 0, 0, 2
3399, 0, 1, 2, 1
3400, 1, 0, 2, 4
3401, 2, 0, 4, 2
3402, 1, 0, 1, 2
3403, 0, 1, 2, 1
3404, 0, 0, 2, 1
3405, 0, 2, 2, 1
3406, 0, 2, 0, 2
3407, 0, 0, 1, 1
3408, 2, 4, 1, 1
3409, 1, 1, 1, 1
3410, 0, 2, 0, 2
3411, 1, 1, 1, 2
3412, 1, 1, 1, 2
3413, 0, 2, 1, 1
3414, 0, 3, 1, 1
3415, 1, 0, 1, 0
3416, 2, 0, 1, 2
3417, 1, 0, 2, 0
3418, 2, 0, 2, 2
3419, 4, 2, 2, 1
3420, 1, 0, 3, 1
3421, 0, 0, 0, 1
3422, 3, 0, 0, 1
3423, 0, 1, 1, 1
3424, 1, 0, 3, 1
3425, 1, 0, 3, 1
3426, 0, 1, 2, 0
3427, 1, 2, 2, 1
3428, 0, 0, 0, 2
3429, 2, 1, 3, 0
3430, 0, 0, 0, 1
3431, 4, 0, 0, 3
3432, 1, 0, 1, 1
3433, 1, 0, 1, 1
3434, 0, 1, 1, 1
3435, 1, 1, 1, 0
3436, 4, 1, 1, 1
3437, 0, 0, 2, 1
3438, 0, 0, 4, 1
3439, 1, 0, 1, 0
3440, 0, 0, 0, 2
3441, 1, 1, 2, 1
3442, 1, 0, 0, 1
3443, 1, 2, 0, 4
3444, 0, 0, 2, 1
3445, 2, 1, 1, 0
3446, 1, 1, 2, 2
3447, 0, 0, 2, 1
3448, 1, 0, 1, 0
3449, 0, 2, 2, 1
3450, 2, 1, 0, 3
3451, 2, 2, 0, 1
3452, 2, 1, 1, 1
3453, 3, 1, 0, 2
3454, 0, 0, 1, 1
3455, 1, 0, 2, 1
3456, 1, 0, 1, 1
3457, 1, 0, 0, 0
3458, 2, 0, 3, 4
3459, 2, 0, 1, 0
3460, 0, 0, 0, 2
3461, 1, 0, 2, 1
3462, 3, 1, 3, 3
3463, 1, 1, 1, 0
3464, 1, 1, 0, 1
3465, 3, 0, 2, 3
3466, 1, 0, 1, 2
3467, 2, 1, 0, 1
3468, 4, 0, 0, 3
3469, 1, 0, 1, 0
3470, 3, 2, 1, 2
3471, 0, 0, 1, 0
3472, 2, 0, 2, 1
3473, 0, 1, 1, 0
3474, 1, 0, 1, 2
3475, 3, 1, 1, 0
3476, 1, 0, 1, 1
3477, 0, 1, 0, 0
3478, 0, 1, 3, 2
3479, 1, 2, 0, 1
3480, 0, 1, 1, 1
3481, 2, 0, 2, 3
3482, 2, 1, 1, 3
3483, 1, 1, 2, 1
3484, 2, 1, 1, 0
3485, 0, 0, 4, 3
3486, 0, 0, 3, 0
3487, 2, 1, 1, 1
3488, 3, 1, 2, 1
3489, 1, 2, 1, 0
3490, 0, 1, 0, 2
3491, 2, 0, 4, 2
3492, 2, 2, 1, 0
3493, 0, 0, 1, 1
3494, 2, 1, 6, 0
3495, 2, 0, 2, 1
3496, 0, 0, 2, 2
3497, 0, 0, 2, 1
3498, 2, 2, 1, 0
3499, 0, 0, 1, 1
3500, 2, 2, 3, 2
3501, 1, 2, 3, 2
3502, 1, 0, 2, 1
3503, 0, 2, 1, 2
3504, 0, 2, 2, 3
3505, 2, 0, 1, 1
3506, 0, 2, 2, 2
3507, 1, 0, 2, 1
3508, 0, 1, 3, 2
3509, 1, 1, 1, 2
3510, 1, 0, 1, 0
3511, 0, 2, 1, 0
3512, 1, 1, 0, 1
3513, 1, 1, 1, 3
3514, 1, 0, 2, 2
3515, 0, 0, 2, 0
3516, 1, 2, 2, 1
3517, 1, 0, 3, 1
3518, 1, 1, 2, 1
3519, 1, 0, 0, 4
3520, 1, 1, 0, 0
3521, 0, 2, 2, 0
3522, 1, 0, 1, 0
3523, 0, 2, 2, 0
3524, 0, 0, 1, 0
3525, 1, 1, 0, 0
3526, 2, 0, 1, 3
3527, 0, 1, 2, 1
3528, 3, 1, 0, 2
3529, 0, 0, 1, 1
3530, 1, 1, 1, 0
3531, 0, 0, 2, 2
3532, 1, 0, 0, 1
3533, 2, 0, 0, 1
3534, 0, 1, 0, 4
3535, 1, 0, 0, 4
3536, 1, 1, 4, 2
3537, 0, 0, 1, 0
3538, 2, 0, 0, 2
3539, 3, 0, 2, 0
3540, 1, 3, 0, 0
3541, 1, 0, 1, 1
3542, 2, 1, 3, 0
3543, 1, 1, 2, 1
3544, 5, 0, 2, 0
3545, 0, 1, 1, 2
3546, 1, 0, 1, 1
3547, 2, 1, 0, 1
3548, 0, 1, 3, 0
3549, 1, 1, 1, 1
3550, 0, 0, 2, 1
3551, 0, 0, 1, 1
3552, 3, 1, 1, 3
3553, 0, 0, 3, 0
3554, 0, 0, 4, 0
3555, 0, 1, 2, 0
3556, 2, 2, 0, 1
3557, 1, 0, 0, 2
3558, 1, 0, 2, 2
3559, 1, 0, 1, 3
3560, 0, 0, 1, 2
3561, 0, 1, 0, 0
3562, 1, 0, 1, 2
3563, 0, 1, 0, 0
3564, 1, 0, 0, 1
3565, 0, 0, 2, 3
3566, 1, 1, 1, 2
3567, 1, 1, 2, 1
3568, 0, 2, 0, 0
3569, 0, 0, 2, 1
3570, 0, 0, 0, 1
3571, 2, 1, 0, 1
3572, 2, 2, 1, 0
3573, 2, 1, 1, 0
3574, 1, 1, 3, 2
3575, 0, 1, 0, 0
3576, 0, 0, 0, 2
3577, 0, 2, 1, 0
3578, 0, 0, 1, 1
3579, 5, 1, 2, 1
3580, 0, 0, 3, 1
3581, 3, 0, 1, 2
3582, 2, 0, 0, 2
3583, 0, 1, 1, 3
3584, 1, 0, 1, 1
3585, 1, 1, 2, 2
3586, 2, 2, 2, 2
3587, 1, 0, 2, 1
3588, 1, 1, 0, 1
3589, 1, 0, 1, 1
3590, 0, 0, 0, 1
3591, 0, 2, 1, 2
3592, 0, 1, 1, 1
3593, 0, 0, 2, 1
3594, 1, 0, 4, 2
3595, 0, 1, 0, 3
3596, 1, 0, 0, 2
3597, 1, 0, 3, 2
3598, 0, 1, 1, 0
3599, 0, 0, 1, 0
3600, 1, 1, 0, 3
3601, 1, 0, 4, 3
3602, 1, 0, 1, 1
3603, 3, 0, 1, 0
3604, 0, 1, 0, 1
3605, 1, 2, 0, 3
3606, 1, 0, 1, 1
3607, 1, 0, 6, 2
3608, 0, 0, 2, 1
3609, 2, 0, 2, 0
3610, 1, 0, 3, 1
3611, 2, 0, 0, 3
3612, 0, 0, 1, 1
3613, 0, 1, 1, 1
3614, 1, 0, 2, 0
3615, 1, 0, 2, 2
3616, 0, 1, 1, 0
3617, 2, 3, 3, 0
3618, 0, 0, 0, 2
3619, 1, 0, 0, 1
3620, 0, 1, 7, 0
3621, 0, 2, 0, 0
3622, 0, 0, 2, 1
3623, 0, 0, 3, 3
3624, 0, 1, 1, 1
3625, 0, 0, 0, 1
3626, 0, 0, 1, 2
3627, 2, 1, 1, 0
3628, 3, 0, 2, 2
3629, 5, 1, 2, 3
3630, 0, 0, 3, 2
3631, 1, 0, 1, 1
3632, 0, 0, 1, 3
3633, 1, 4, 3, 2
3634, 1, 1, 1, 0
3635, 0, 1, 0, 0
3636, 0, 2, 4, 1
3637, 1, 1, 0, 2
3638, 2, 0, 1, 0
3639, 1, 0, 2, 0
3640, 0, 1, 1, 1
3641, 1, 1, 1, 0
3642, 2, 0, 2, 0
3643, 0, 1, 1, 0
3644, 0, 0, 1, 1
3645, 1, 0, 0, 0
3646, 2, 2, 3, 1
3647, 1, 2, 0, 1
3648, 0, 0, 0, 1
3649, 0, 0, 1, 2
3650, 0, 0, 1, 2
3651, 0, 0, 2, 1
3652, 1, 0, 0, 1
3653, 1, 1, 0, 2
3654, 1, 0, 1, 1
3655, 1, 2, 0, 1
3656, 1, 1, 1, 2
3657, 1, 1, 1, 2
3658, 2, 0, 2, 0
3659, 1, 1, 0, 3
3660, 0, 1, 0, 1
3661, 0, 1, 1, 1
3662, 0, 0, 2, 1
3663, 0, 1, 0, 2
3664, 0, 0, 1, 2
3665, 0, 0, 0, 1
3666, 0, 0, 3, 0
3667, 0, 0, 3, 1
3668, 0, 0, 1, 3
3669, 1, 1, 1, 2
3670, 1, 2, 0, 3
3671, 2, 1, 2, 0
3672, 4, 1, 0, 0
3673, 0, 0, 0, 0
3674, 1, 1, 1, 2
3675, 1, 0, 0, 0
3676, 1, 0, 1, 1
3677, 2, 0, 1, 3
3678, 1, 0, 0, 0
3679, 0, 1, 0, 1
3680, 0, 0, 0, 1
3681, 0, 0, 3, 0
3682, 2, 0, 0, 0
3683, 1, 0, 1, 0
3684, 1, 0, 2, 1
3685, 2, 0, 1, 2
3686, 0, 0, 0, 1
3687, 2, 0, 1, 2
3688, 1, 1, 0, 0
3689, 2, 1, 1, 1
3690, 0, 1, 2, 0
3691, 1, 1, 0, 0
3692, 0, 0, 0, 2
3693, 0, 0, 0, 1
3694, 0, 1, 1, 2
3695, 1, 1, 2, 1
3696, 0, 2, 0, 0
3697, 1, 0, 1, 0
3698, 2, 2, 1, 2
3699, 0, 1, 0, 1
3700, 1, 1, 4, 1
3701, 1, 1, 2, 1
3702, 1, 0, 1, 1
3703, 3, 0, 0, 1
3704, 1, 2, 2, 2
3705, 2, 1, 0, 0
3706, 1, 1, 0, 2
3707, 0, 0, 2, 2
3708, 0, 1, 1, 1
3709, 1, 1, 1, 1
3710, 4, 0, 0, 4
3711, 0, 1, 0, 1
3712, 0, 1, 6, 1
3713, 0, 2, 1, 0
3714, 0, 0, 0, 1
3715, 2, 1, 0, 0
3716, 1, 0, 2, 2
3717, 2, 0, 1, 1
3718, 0, 1, 0, 0
3719, 0, 0, 0, 1
3720, 1, 0, 1, 0
3721, 2, 1, 2, 1
3722, 0, 1, 2, 0
3723, 2, 1, 2, 0
3724, 1, 0, 0, 0
3725, 1, 0, 0, 2
3726, 0, 1, 2, 2
3727, 3, 0, 1, 1
3728, 0, 2, 0, 2
3729, 0, 1, 1, 3
3730, 1, 2, 1, 1
3731, 1, 2, 1, 0
3732, 0, 1, 1, 0
3733, 0, 0, 0, 2
3734, 0, 2, 1, 1
3735, 2, 0, 0, 0
3736, 0, 1, 0, 0
3737, 0, 1, 2, 0
3738, 1, 1, 0, 4
3739, 1, 1, 0, 1
3740, 0, 1, 1, 1
3741, 0, 0, 0, 1
3742, 2, 0, 1, 0
3743, 3, 0, 0, 4
3744, 0, 0, 0, 2
3745, 3, 0, 2, 2
3746, 3, 1, 1, 1
3747, 2, 1, 1, 2
3748, 0, 0, 1, 0
3749, 0, 0, 1, 3
3750, 1, 1, 1, 2
3751, 0, 0, 0, 0
3752, 3, 1, 0, 1
3753, 0, 1, 0, 3
3754, 0, 0, 0, 3
3755, 1, 0, 2, 3
3756, 1, 0, 3, 1
3757, 0, 0, 1, 1
3758, 0, 0, 2, 1
3759, 1, 1, 0, 1
3760, 0, 0, 0, 1
3761, 1, 1, 1, 0
3762, 1, 2, 1, 0
3763, 0, 0, 1, 2
3764, 1, 1, 1, 2
3765, 0, 1, 3, 1
3766, 2, 0, 0, 2
3767, 1, 0, 0, 1
3768, 0, 0, 1, 2
3769, 0, 0, 1, 0
3770, 0, 2, 1, 2
3771, 2, 1, 0, 0
3772, 1, 0, 2, 1
3773, 0, 1, 3, 1
3774, 0, 0, 0, 0
3775, 1, 0, 0, 1
3776, 2, 0, 3, 0
3777, 1, 0, 1, 1
3778, 0, 1, 0, 0
3779, 0, 0, 2, 1
3780, 0, 0, 0, 0
3781, 2, 0, 2, 3
3782, 0, 0, 0, 2
3783, 0, 0, 2, 1
3784, 1, 0, 0, 1
3785, 1, 2, 2, 2
3786, 0, 0, 1, 0
3787, 2, 1, 1, 0
3788, 1, 2, 0, 2
3789, 1, 1, 2, 0
3790, 1, 0, 1, 0
3791, 1, 0, 2, 3
3792, 1, 0, 3, 0
3793, 3, 0, 1, 2
3794, 0, 1, 1, 2
3795, 0, 1, 0, 0
3796, 1, 0, 0, 1
3797, 2, 0, 3, 2
3798, 0, 0, 1, 1
3799, 0, 0, 0, 1
3800, 4, 0, 3, 1
3801, 1, 0, 1, 1
3802, 0, 0, 3, 2
3803, 0, 2, 0, 1
3804, 2, 1, 1, 1
3805, 0, 1, 0, 1
3806, 0, 1, 1, 1
3807, 0, 1, 2, 0
3808, 0, 1, 1, 0
3809, 0, 0, 3, 2
3810, 2, 0, 3, 5
3811, 2, 2, 1, 2
3812, 0, 1, 1, 0
3813, 0, 0, 0, 2
3814, 1, 2, 2, 3
3815, 2, 1, 1, 0
3816, 0, 0, 2, 0
3817, 0, 0, 2, 1
3818, 1, 0, 1, 0
3819, 0, 0, 0, 2
3820, 1, 0, 0, 3
3821, 2, 1, 1, 3
3822, 0, 1, 2, 3
3823, 0, 2, 0, 1
3824, 1, 1, 2, 1
3825, 0, 2, 1, 1
3826, 0, 2, 0, 1
3827, 3, 2, 0, 0
3828, 1, 1, 0, 1
3829, 0, 0, 1, 2
3830, 0, 0, 0, 2
3831, 2, 0, 1, 1
3832, 1, 0, 0, 2
3833, 0, 0, 4, 2
3834, 1, 0, 0, 2
3835, 1, 2, 1, 1
3836, 0, 1, 0, 1
3837, 1, 0, 1, 0
3838, 0, 0, 0, 0
3839, 0, 0, 1, 1
3840, 0, 0, 2, 0
3841, 0, 0, 0, 0
3842, 0, 0, 2, 1
3843, 0, 0, 1, 3
3844, 0, 0, 0, 0
3845, 1, 0, 1, 0
3846, 2, 0, 1, 0
3847, 1, 0, 3, 1
3848, 0, 1, 1, 1
3849, 1, 0, 2, 0
3850, 2, 0, 2, 3
3851, 1, 0, 0, 0
3852, 0, 1, 0, 0
3853, 1, 0, 2, 0
3854, 2, 0, 0, 0
3855, 2, 1, 0, 3
3856, 3, 2, 1, 4
3857, 1, 0, 0, 0
3858, 1, 0, 1, 1
3859, 0, 0, 1, 0
3860, 0, 2, 1, 0
3861, 0, 0, 0, 1
3862, 0, 1, 1, 0
3863, 0, 0, 3, 0
3864, 1, 0, 1, 1
3865, 0, 2, 1, 2
3866, 2, 0, 0, 0
3867, 1, 0, 4, 2
3868, 0, 0, 1, 0
3869, 0, 0, 1, 1
3870, 1, 0, 2, 1
3871, 0, 0, 0, 2
3872, 1, 2, 3, 1
3873, 0, 0, 0, 0
3874, 0, 2, 2, 3
3875, 1, 0, 0, 0
3876, 0, 1, 2, 0
3877, 0, 0, 0, 1
3878, 0, 0, 1, 0
3879, 0, 0, 2, 0
3880, 1, 0, 2, 0
3881, 2, 0, 1, 0
3882, 0, 1, 0, 0
3883, 1, 0, 0, 1
3884, 2, 0, 1, 2
3885, 0, 0, 0, 2
3886, 3, 0, 3, 0
3887, 1, 0, 2, 1
3888, 1, 0, 1, 3
3889, 0, 0, 2, 1
3890, 0, 0, 1, 2
3891, 3, 0, 2, 3
3892, 0, 0, 1, 2
3893, 0, 0, 2, 0
3894, 2, 1, 0, 1
3895, 1, 0, 2, 0
3896, 0, 1, 1, 0
3897, 2, 0, 1, 0
3898, 0, 0, 1, 1
3899, 1, 1, 1, 0
3900, 0, 0, 0, 1
3901, 1, 1, 1, 0
3902, 1, 1, 0, 2
3903, 1, 0, 1, 1
3904, 0, 0, 2, 0
3905, 1, 1, 0, 1
3906, 0, 1, 2, 0
3907, 0, 0, 1, 0
3908, 0, 1, 0, 1
3909, 1, 0, 0, 3
3910, 0, 1, 1, 2
3911, 1, 0, 1, 0
3912, 2, 0, 2, 1
3913, 0, 1, 1, 0
3914, 0, 1, 2, 3
3915, 0, 1, 0, 2
3916, 1, 0, 1, 0
3917, 2, 1, 1, 1
3918, 0, 0, 0, 0
3919, 1, 1, 1, 1
3920, 1, 2, 0, 1
3921, 0, 0, 0, 0
3922, 2, 0, 0, 2
3923, 0, 1, 0, 0
3924, 3, 0, 0, 1
3925, 1, 1, 2, 0
3926, 0, 0, 1, 0
3927, 1, 0, 2, 1
3928, 0, 0, 1, 0
3929, 1, 0, 0, 1
3930, 0, 0, 0, 0
3931, 1, 2, 1, 0
3932, 2, 0, 1, 0
3933, 1, 0, 0, 0
3934, 0, 1, 1, 1
3935, 0, 1, 2, 0
3936, 3, 0, 1, 4
3937, 1, 0, 1, 1
3938, 0, 0, 1, 2
3939, 0, 1, 1, 2
3940, 1, 0, 2, 0
3941, 0, 1, 1, 1
3942, 1, 0, 1, 1
3943, 1, 0, 0, 1
3944, 3, 2, 0, 1
3945, 0, 1, 2, 0
3946, 1, 0, 1, 2
3947, 1, 0, 0, 1
3948, 0, 1, 0, 0
3949, 2, 0, 0, 2
3950, 0, 0, 2, 2
3951, 1, 0, 0, 0
3952, 0, 1, 2, 1
3953, 0, 0, 2, 2
3954, 2, 1, 2, 0
3955, 0, 3, 0, 2
3956, 0, 0, 1, 1
3957, 1, 2, 0, 1
3958, 1, 1, 2, 1
3959, 0, 0, 4, 1
3960, 1, 0, 0, 0
3961, 0, 0, 0, 1
3962, 0, 0, 3, 4
3963, 0, 0, 0, 2
3964, 2, 1, 0, 3
3965, 0, 1, 1, 0
3966, 0, 0, 0, 1
3967, 0, 2, 3, 0
3968, 1, 0, 0, 0
3969, 2, 0, 0, 0
3970, 1, 2, 1, 0
3971, 1, 0, 1, 2
3972, 1, 0, 0, 0
3973, 0, 0, 4, 1
3974, 1, 1, 2, 1
3975, 0, 0, 0, 0
3976, 1, 0, 0, 3
3977, 1, 0, 0, 1
3978, 0, 0, 1, 2
3979, 0, 1, 1, 1
3980, 0, 1, 0, 0
3981, 0, 1, 1, 1
3982, 0, 2, 1, 1
3983, 0, 0, 1, 0
3984, 2, 0, 0, 0
3985, 0, 0, 1, 0
3986, 2, 1, 1, 1
3987, 1, 0, 0, 2
3988, 0, 2, 1, 0
3989, 0, 1, 2, 0
3990, 0, 0, 3, 1
3991, 2, 1, 2, 0
3992, 1, 0, 2, 1
3993, 1, 1, 2, 1
3994, 0, 0, 0, 0
3995, 0, 1, 0, 1
3996, 1, 0, 0, 0
3997, 0, 1, 0, 1
3998, 0, 0, 1, 0
3999, 0, 0, 0, 2
4000, 2, 0, 1, 1
4001, 2, 0, 0, 0
4002, 1, 1, 2, 1
4003, 1, 1, 3, 1
4004, 2, 0, 0, 0
4005, 1, 1, 0, 0
4006, 1, 1, 0, 2
4007, 0, 0, 0, 1
4008, 1, 1, 0, 0
4009, 0, 0, 1, 0
4010, 1, 0, 0, 0
4011, 1, 1, 2, 2
4012, 0, 0, 0, 1
4013, 2, 2, 0, 0
4014, 1, 0, 2, 1
4015, 1, 1, 2, 0
4016, 0, 0, 2, 1
4017, 1, 0, 1, 0
4018, 0, 0, 0, 1
4019, 0, 0, 1, 1
4020, 0, 0, 0, 0
4021, 0, 0, 3, 3
4022, 2, 0, 3, 0
4023, 0, 0, 1, 1
4024, 0, 0, 0, 0
4025, 2, 0, 0, 2
4026, 1, 0, 0, 2
4027, 0, 1, 2, 0
4028, 1, 0, 1, 0
4029, 0, 1, 0, 2
4030, 1, 0, 0, 0
4031, 2, 2, 0, 1
4032, 1, 0, 1, 1
4033, 0, 0, 1, 0
4034, 0, 0, 1, 2
4035, 0, 0, 0, 1
4036, 1, 1, 1, 0
4037, 0, 1, 0, 0
4038, 0, 0, 2, 2
4039, 1, 0, 1, 0
4040, 1, 0, 1, 1
4041, 0, 0, 0, 2
4042, 2, 1, 1, 0
4043, 0, 3, 1, 1
4044, 0, 1, 1, 0
4045, 1, 0, 0, 0
4046, 3, 1, 2, 0
4047, 0, 0, 0, 0
4048, 1, 0, 1, 0
4049, 0, 0, 0, 0
4050, 1, 0, 0, 3
4051, 1, 1, 0, 0
4052, 1, 0, 0, 0
4053, 0, 0, 2, 0
4054, 3, 0, 1, 1
4055, 0, 1, 2, 2
4056, 0, 2, 0, 3
4057, 2, 1, 0, 2
4058, 1, 0, 1, 2
4059, 0, 1, 0, 2
4060, 3, 1, 0, 1
4061, 1, 0, 0, 0
4062, 0, 0, 1, 0
4063, 1, 0, 0, 1
4064, 1, 0, 0, 1
4065, 0, 0, 0, 0
4066, 2, 2, 1, 3
4067, 0, 1, 0, 1
4068, 2, 0, 1, 0
4069, 0, 1, 0, 0
4070, 0, 0, 1, 0
4071, 0, 0, 1, 1
4072, 1, 0, 1, 1
4073, 0, 0, 0, 0
4074, 0, 0, 1, 0
4075, 1, 0, 1, 1
4076, 0, 1, 1, 0
4077, 1, 0, 0, 0
4078, 0, 0, 2, 0
4079, 1, 0, 2, 1
4080, 0, 0, 0, 1
4081, 2, 1, 2, 1
4082, 1, 1, 0, 0
4083, 2, 0, 1, 0
4084, 0, 0, 0, 0
4085, 0, 0, 2, 0
4086, 0, 0, 0, 2
4087, 1, 0, 1, 0
4088, 1, 1, 0, 1
4089, 2, 0, 0, 0
4090, 2, 0, 1, 0
4091, 0, 1, 1, 0
4092, 0, 0, 1, 0
4093, 1, 0, 1, 0
4094, 1, 0, 0, 1
4095, 1, 0, 0, 0
4096, 0, 1, 1, 0
4097, 1, 0, 2, 0
4098, 1, 0, 1, 1
4099, 0, 1, 0, 0
4100, 1, 0, 1, 1
4101, 0, 0, 1, 3
4102, 1, 1, 0, 1
4103, 3, 0, 1, 0
4104, 1, 1, 3, 4
4105, 0, 1, 0, 0
4106, 0, 0, 1, 0
4107, 0, 1, 2, 1
4108, 1, 0, 1, 0
4109, 1, 0, 0, 1
4110, 1, 2, 0, 0
4111, 0, 0, 0, 0
4112, 0, 1, 1, 0
4113, 1, 0, 1, 2
4114, 0, 0, 1, 0
4115, 1, 1, 0, 1
4116, 0, 0, 0, 1
4117, 0, 0, 1, 1
4118, 1, 0, 1, 0
4119, 0, 1, 3, 0
4120, 0, 2, 0, 0
4121, 0, 1, 0, 0
4122, 1, 2, 0, 1
4123, 0, 0, 1, 1
4124, 0, 0, 0, 1
4125, 1, 0, 2, 1
4126, 1, 0, 1, 1
4127, 1, 0, 1, 0
4128, 0, 0, 2, 3
4129, 1, 0, 6, 0
4130, 2, 0, 2, 0
4131, 0, 0, 0, 0
4132, 0, 1, 1, 1
4133, 0, 1, 1, 0
4134, 1, 0, 0, 1
4135, 0, 1, 0, 0
4136, 1, 1, 0, 0
4137, 0, 1, 0, 0
4138, 0, 0, 1, 3
4139, 1, 1, 2, 1
4140, 1, 0, 0, 0
4141, 1, 0, 0, 1
4142, 0, 0, 2, 0
4143, 0, 1, 0, 0
4144, 0, 0, 0, 0
4145, 1, 0, 0, 0
4146, 0, 0, 1, 1
4147, 0, 2, 1, 0
4148, 0, 0, 1, 1
4149, 0, 1, 1, 3
